s__Bacteroides_dorei_read000213|100	UniRef90_R6CH15|1332	84.8	33	5	0	2	100	168	200	1.0e-11	65.1
s__Bacteroides_dorei_read000213|100	UniRef90_F3PWT1|1398	87.9	33	4	0	2	100	189	221	1.8e-11	64.3
s__Bacteroides_dorei_read000213|100	UniRef90_R6FCY4|1404	87.9	33	4	0	2	100	191	223	1.8e-11	64.3
s__Bacteroides_dorei_read000213|100	UniRef90_R7D0H0|1335	84.4	32	5	0	5	100	168	199	3.9e-11	63.2
s__Bacteroides_dorei_read000213|100	UniRef90_I9H3P2|1386	81.8	33	6	0	2	100	185	217	6.7e-11	62.4
s__Bacteroides_dorei_read000213|100	UniRef90_U2DH50|1365	84.4	32	5	0	5	100	179	210	8.8e-11	62.0
s__Bacteroides_dorei_read000213|100	UniRef90_R5NZH2|1332	84.8	33	5	0	2	100	168	200	1.1e-10	61.6
s__Bacteroides_dorei_read000213|100	UniRef90_R7GU95|1329	84.4	32	5	0	5	100	168	199	1.5e-10	61.2
s__Bacteroides_dorei_read000213|100	UniRef90_W0EP13|1341	84.4	32	5	0	5	100	171	202	2.0e-10	60.8
s__Bacteroides_dorei_read000213|100	UniRef90_R6E9Z0|1329	84.4	32	5	0	5	100	168	199	2.0e-10	60.8
s__Bacteroides_dorei_read000213|100	UniRef90_R5PDG8|1329	84.4	32	5	0	5	100	168	199	3.3e-10	60.1
s__Bacteroides_dorei_read000213|100	UniRef90_W4P776|1365	81.2	32	6	0	5	100	179	210	3.3e-10	60.1
s__Bacteroides_dorei_read000213|100	UniRef90_L1N0I9|1329	81.2	32	6	0	5	100	168	199	5.7e-10	59.3
s__Bacteroides_dorei_read000213|100	UniRef90_R6PXH6|1365	81.8	33	6	0	2	100	167	199	7.4e-10	58.9
s__Bacteroides_dorei_read000213|100	UniRef90_E0NUI4|1329	81.2	32	6	0	5	100	168	199	9.7e-10	58.5
s__Bacteroides_dorei_read000213|100	UniRef90_G8UKF8|1335	78.8	33	7	0	2	100	168	200	9.7e-10	58.5
s__Bacteroides_dorei_read000213|100	UniRef90_R5I968|1335	78.1	32	7	0	5	100	169	200	1.3e-09	58.2
s__Bacteroides_dorei_read000213|100	UniRef90_R7J667|1335	78.1	32	7	0	5	100	169	200	1.3e-09	58.2
s__Bacteroides_dorei_read000240|100	UniRef90_A6L0W0|570	84.8	33	5	0	1	99	18	50	1.2e-12	68.2
s__Bacteroides_dorei_read000240|100	UniRef90_R9I5Y7|573	75.8	33	8	0	1	99	18	50	1.8e-11	64.3
s__Bacteroides_dorei_read000240|100	UniRef90_R6KPY1|567	72.7	33	9	0	1	99	13	45	5.1e-11	62.8
s__Bacteroides_dorei_read000240|100	UniRef90_E6SRP5|552	72.7	33	9	0	1	99	13	45	5.1e-11	62.8
s__Bacteroides_dorei_read000240|100	UniRef90_F3PRB3|582	69.7	33	10	0	1	99	13	45	8.8e-11	62.0
s__Bacteroides_dorei_read000240|100	UniRef90_R6L7V4|564	69.7	33	10	0	1	99	13	45	8.8e-11	62.0
s__Bacteroides_dorei_read000240|100	UniRef90_W4PVG5|621	69.7	33	10	0	1	99	25	57	8.8e-11	62.0
s__Bacteroides_dorei_read000240|100	UniRef90_E5WYA0|555	69.7	33	10	0	1	99	13	45	8.8e-11	62.0
s__Bacteroides_dorei_read000240|100	UniRef90_R7NRF2|573	75.8	33	8	0	1	99	19	51	1.5e-10	61.2
s__Bacteroides_dorei_read000240|100	UniRef90_R6FGP7|603	72.7	33	9	0	1	99	16	48	1.5e-10	61.2
s__Bacteroides_dorei_read000240|100	UniRef90_R6MNL4|579	75.8	33	8	0	1	99	15	47	2.0e-10	60.8
s__Bacteroides_dorei_read000240|100	UniRef90_R6C531|582	75.8	33	8	0	1	99	15	47	2.0e-10	60.8
s__Bacteroides_dorei_read000240|100	UniRef90_R5MLK7|582	75.8	33	8	0	1	99	15	47	2.0e-10	60.8
s__Bacteroides_dorei_read000240|100	UniRef90_U6R9D1|570	72.7	33	9	0	1	99	16	48	2.6e-10	60.5
s__Bacteroides_dorei_read000240|100	UniRef90_R6DI57|588	75.0	32	8	0	1	96	20	51	4.4e-10	59.7
s__Bacteroides_dorei_read000240|100	UniRef90_D6CWE0|588	75.0	32	8	0	1	96	19	50	4.4e-10	59.7
s__Bacteroides_dorei_read000240|100	UniRef90_R6JP14|567	75.0	32	8	0	1	96	16	47	4.4e-10	59.7
s__Bacteroides_dorei_read000240|100	UniRef90_R7ENI5|576	69.7	33	10	0	1	99	13	45	4.4e-10	59.7
s__Bacteroides_dorei_read000240|100	UniRef90_R5U181|591	75.0	32	8	0	1	96	16	47	4.4e-10	59.7
s__Bacteroides_dorei_read000240|100	UniRef90_S8GVW4|609	72.7	33	9	0	1	99	26	58	5.7e-10	59.3
s__Bacteroides_dorei_read000251|100	UniRef90_A6L3D5|735	93.9	33	2	0	2	100	75	107	4.6e-12	66.2
s__Bacteroides_dorei_read000251|100	UniRef90_R6SNB6|735	78.8	33	7	0	2	100	75	107	3.7e-09	56.6
s__Bacteroides_dorei_read000251|100	UniRef90_R6ZSA4|738	78.8	33	7	0	2	100	76	108	8.2e-09	55.5
s__Bacteroides_dorei_read000251|100	UniRef90_R6CC45|738	78.8	33	7	0	2	100	76	108	1.1e-08	55.1
s__Bacteroides_dorei_read000251|100	UniRef90_R5W6J3|738	78.8	33	7	0	2	100	76	108	1.4e-08	54.7
s__Bacteroides_dorei_read000251|100	UniRef90_R5SQT0|735	72.7	33	9	0	2	100	75	107	6.9e-08	52.4
s__Bacteroides_dorei_read000251|100	UniRef90_Q8A005|735	72.7	33	9	0	2	100	75	107	1.5e-07	51.2
s__Bacteroides_dorei_read000251|100	UniRef90_Q5LH04|735	69.7	33	10	0	2	100	75	107	3.4e-07	50.1
s__Bacteroides_dorei_read000251|100	UniRef90_R6FAW6|735	69.7	33	10	0	2	100	75	107	4.5e-07	49.7
s__Bacteroides_dorei_read000251|100	UniRef90_F0R5D1|738	75.0	32	8	0	2	97	76	107	5.9e-07	49.3
s__Bacteroides_dorei_read000251|100	UniRef90_I9S8I9|735	66.7	33	11	0	2	100	75	107	7.7e-07	48.9
s__Bacteroides_dorei_read000251|100	UniRef90_R5C1P3|735	69.7	33	10	0	2	100	75	107	7.7e-07	48.9
s__Bacteroides_dorei_read000251|100	UniRef90_R6YFS6|732	63.6	33	12	0	2	100	74	106	1.0e-06	48.5
s__Bacteroides_dorei_read000251|100	UniRef90_E6SV38|735	71.9	32	9	0	2	97	75	106	1.0e-06	48.5
s__Bacteroides_dorei_read000251|100	UniRef90_R5JS61|735	71.9	32	9	0	2	97	75	106	1.3e-06	48.1
s__Bacteroides_dorei_read000251|100	UniRef90_R6MAU3|735	71.9	32	9	0	2	97	75	106	1.3e-06	48.1
s__Bacteroides_dorei_read000251|100	UniRef90_R6CFT7|738	69.7	33	10	0	2	100	76	108	1.3e-06	48.1
s__Bacteroides_dorei_read000251|100	UniRef90_R6F5D8|735	71.0	31	9	0	2	94	75	105	1.7e-06	47.8
s__Bacteroides_dorei_read000251|100	UniRef90_R6C737|732	63.6	33	12	0	2	100	74	106	2.9e-06	47.0
s__Bacteroides_dorei_read000251|100	UniRef90_R7LE55|735	66.7	33	11	0	2	100	75	107	5.0e-06	46.2
s__Bacteroides_dorei_read000277|100	UniRef90_R5U053|1848	58.1	31	13	0	96	4	485	515	9.4e-05	42.0
s__Bacteroides_dorei_read000308|100	UniRef90_E1WQP8|2292	84.4	32	5	0	1	96	546	577	8.8e-11	62.0
s__Bacteroides_dorei_read000314|100	UniRef90_R7CYX2|1074	75.8	33	8	0	2	100	186	218	1.4e-08	54.7
s__Bacteroides_dorei_read000314|100	UniRef90_E6SRG9|1206	72.7	33	9	0	2	100	228	260	6.9e-08	52.4
s__Bacteroides_dorei_read000314|100	UniRef90_R6B2R1|1074	69.7	33	10	0	2	100	186	218	1.5e-07	51.2
s__Bacteroides_dorei_read000314|100	UniRef90_R5JWP2|1158	66.7	33	11	0	2	100	213	245	5.9e-07	49.3
s__Bacteroides_dorei_read000314|100	UniRef90_F3PXZ8|1281	63.6	33	12	0	2	100	251	283	5.9e-07	49.3
s__Bacteroides_dorei_read000314|100	UniRef90_Q8AAA9|1164	66.7	33	11	0	2	100	215	247	5.9e-07	49.3
s__Bacteroides_dorei_read000314|100	UniRef90_I9GZA3|1197	63.6	33	12	0	2	100	227	259	7.7e-07	48.9
s__Bacteroides_dorei_read000314|100	UniRef90_R5S2B6|1128	66.7	33	11	0	2	100	204	236	7.7e-07	48.9
s__Bacteroides_dorei_read000314|100	UniRef90_F9D6L5|1074	60.6	33	13	0	2	100	185	217	1.0e-06	48.5
s__Bacteroides_dorei_read000314|100	UniRef90_R7DFG8|1068	66.7	33	11	0	2	100	185	217	2.9e-06	47.0
s__Bacteroides_dorei_read000314|100	UniRef90_D1VYI2|1074	63.6	33	12	0	2	100	185	217	2.9e-06	47.0
s__Bacteroides_dorei_read000314|100	UniRef90_R5P9D0|1074	63.6	33	12	0	2	100	185	217	3.8e-06	46.6
s__Bacteroides_dorei_read000314|100	UniRef90_W8EVX9|1083	60.6	33	13	0	2	100	183	215	3.8e-06	46.6
s__Bacteroides_dorei_read000314|100	UniRef90_H1HJF6|1077	60.6	33	13	0	2	100	186	218	3.8e-06	46.6
s__Bacteroides_dorei_read000314|100	UniRef90_R5MHY2|1158	60.6	33	13	0	2	100	214	246	3.8e-06	46.6
s__Bacteroides_dorei_read000314|100	UniRef90_R6C3S2|1083	60.6	33	13	0	2	100	188	220	6.5e-06	45.8
s__Bacteroides_dorei_read000314|100	UniRef90_R5PM60|1074	60.6	33	13	0	2	100	185	217	6.5e-06	45.8
s__Bacteroides_dorei_read000314|100	UniRef90_W0ER90|1068	63.6	33	12	0	2	100	185	217	8.5e-06	45.4
s__Bacteroides_dorei_read000314|100	UniRef90_R7H455|1074	60.6	33	13	0	2	100	185	217	1.1e-05	45.1
s__Bacteroides_dorei_read000314|100	UniRef90_R5YBV3|1071	60.6	33	13	0	2	100	186	218	1.4e-05	44.7
s__Bacteroides_dorei_read000421|100	UniRef90_A6L516|528	93.9	33	2	0	99	1	82	114	6.5e-14	72.4
s__Bacteroides_dorei_read000421|100	UniRef90_R6KH39|543	66.7	33	11	0	99	1	87	119	1.1e-08	55.1
s__Bacteroides_dorei_read000421|100	UniRef90_S8FEC9|528	63.6	33	12	0	99	1	83	115	3.1e-08	53.5
s__Bacteroides_dorei_read000421|100	UniRef90_R5M9Y2|540	63.6	33	12	0	99	1	87	119	4.1e-08	53.1
s__Bacteroides_dorei_read000421|100	UniRef90_G8UPG5|525	57.6	33	14	0	99	1	82	114	3.4e-07	50.1
s__Bacteroides_dorei_read000445|100	UniRef90_E1WQP8|2292	52.0	25	12	0	26	100	491	515	3.7e-01	30.0
s__Bacteroides_dorei_read000492|100	UniRef90_A6L3D5|735	93.8	32	2	0	3	98	184	215	3.8e-11	63.2
s__Bacteroides_dorei_read000492|100	UniRef90_R6ZSA4|738	90.6	32	3	0	3	98	185	216	1.1e-10	61.6
s__Bacteroides_dorei_read000492|100	UniRef90_R6CC45|738	90.6	32	3	0	3	98	185	216	1.1e-10	61.6
s__Bacteroides_dorei_read000492|100	UniRef90_R6SNB6|735	93.5	31	2	0	6	98	185	215	1.4e-10	61.2
s__Bacteroides_dorei_read000492|100	UniRef90_R5W6J3|738	81.2	32	6	0	3	98	185	216	9.4e-10	58.5
s__Bacteroides_dorei_read000492|100	UniRef90_Q5LH04|735	84.4	32	5	0	3	98	184	215	1.2e-09	58.2
s__Bacteroides_dorei_read000492|100	UniRef90_F0R5D1|738	81.2	32	6	0	3	98	185	216	2.7e-09	57.0
s__Bacteroides_dorei_read000492|100	UniRef90_R5JS61|735	75.0	32	8	0	3	98	184	215	1.4e-08	54.7
s__Bacteroides_dorei_read000492|100	UniRef90_R6MAU3|735	75.0	32	8	0	3	98	184	215	1.4e-08	54.7
s__Bacteroides_dorei_read000492|100	UniRef90_R6CFT7|738	71.9	32	9	0	3	98	185	216	2.3e-08	53.9
s__Bacteroides_dorei_read000492|100	UniRef90_R6FAW6|735	71.9	32	9	0	3	98	184	215	3.0e-08	53.5
s__Bacteroides_dorei_read000492|100	UniRef90_R5C1P3|735	68.8	32	10	0	3	98	184	215	3.9e-08	53.1
s__Bacteroides_dorei_read000492|100	UniRef90_R5SQT0|735	68.8	32	10	0	3	98	184	215	5.2e-08	52.8
s__Bacteroides_dorei_read000492|100	UniRef90_E6SV38|735	68.8	32	10	0	3	98	184	215	5.2e-08	52.8
s__Bacteroides_dorei_read000492|100	UniRef90_I9S8I9|735	75.0	32	8	0	3	98	184	215	6.7e-08	52.4
s__Bacteroides_dorei_read000492|100	UniRef90_F3PYG5|735	75.0	32	8	0	3	98	184	215	6.7e-08	52.4
s__Bacteroides_dorei_read000492|100	UniRef90_R5JGI2|735	75.0	32	8	0	3	98	184	215	6.7e-08	52.4
s__Bacteroides_dorei_read000492|100	UniRef90_R7CTP6|735	67.7	31	10	0	6	98	185	215	8.8e-08	52.0
s__Bacteroides_dorei_read000492|100	UniRef90_Q8A005|735	71.9	32	9	0	3	98	184	215	2.0e-07	50.8
s__Bacteroides_dorei_read000492|100	UniRef90_U2CVZ3|735	71.0	31	9	0	6	98	185	215	3.3e-07	50.1
s__Bacteroides_dorei_read000653|100	UniRef90_A6L071|1128	96.9	32	1	0	3	98	176	207	2.9e-11	63.5
s__Bacteroides_dorei_read000653|100	UniRef90_R5W4Z2|1128	87.5	32	4	0	3	98	176	207	7.2e-10	58.9
s__Bacteroides_dorei_read000653|100	UniRef90_F0R3F5|1128	87.1	31	4	0	6	98	177	207	9.4e-10	58.5
s__Bacteroides_dorei_read000653|100	UniRef90_R5JRE6|1119	87.1	31	4	0	6	98	177	207	1.6e-09	57.8
s__Bacteroides_dorei_read000653|100	UniRef90_R5PVW9|1116	83.9	31	5	0	6	98	180	210	1.6e-09	57.8
s__Bacteroides_dorei_read000653|100	UniRef90_D5EVT3|1101	83.9	31	5	0	6	98	176	206	2.1e-09	57.4
s__Bacteroides_dorei_read000653|100	UniRef90_R6S5D9|1128	87.1	31	4	0	6	98	177	207	2.7e-09	57.0
s__Bacteroides_dorei_read000653|100	UniRef90_R5UIA8|1128	78.1	32	7	0	3	98	176	207	6.1e-09	55.8
s__Bacteroides_dorei_read000653|100	UniRef90_R6DAN4|1116	75.0	32	8	0	3	98	176	207	6.1e-09	55.8
s__Bacteroides_dorei_read000653|100	UniRef90_R6YQ92|1140	87.1	31	4	0	6	98	181	211	8.0e-09	55.5
s__Bacteroides_dorei_read000653|100	UniRef90_R7DDB9|1122	83.9	31	5	0	6	98	177	207	1.0e-08	55.1
s__Bacteroides_dorei_read000653|100	UniRef90_R6W514|1116	80.6	31	6	0	6	98	178	208	1.0e-08	55.1
s__Bacteroides_dorei_read000653|100	UniRef90_R6CQ59|1128	87.1	31	4	0	6	98	177	207	1.4e-08	54.7
s__Bacteroides_dorei_read000653|100	UniRef90_R7NLL4|1128	80.6	31	6	0	6	98	177	207	3.0e-08	53.5
s__Bacteroides_dorei_read000653|100	UniRef90_R7CZ24|1128	82.8	29	5	0	12	98	179	207	3.9e-08	53.1
s__Bacteroides_dorei_read000653|100	UniRef90_D3HXJ1|1110	80.6	31	6	0	6	98	177	207	3.9e-08	53.1
s__Bacteroides_dorei_read000653|100	UniRef90_R7GUA9|1113	80.6	31	6	0	6	98	178	208	3.9e-08	53.1
s__Bacteroides_dorei_read000653|100	UniRef90_U2M855|1104	71.0	31	9	0	6	98	179	209	5.2e-08	52.8
s__Bacteroides_dorei_read000653|100	UniRef90_R5JN48|1146	80.6	31	6	0	6	98	180	210	5.2e-08	52.8
s__Bacteroides_dorei_read000653|100	UniRef90_Q5LIJ7|1140	86.2	29	4	0	12	98	188	216	8.8e-08	52.0
s__Bacteroides_dorei_read000661|100	UniRef90_E1WQP8|2292	81.8	33	6	0	1	99	278	310	7.4e-10	58.9
s__Bacteroides_dorei_read000683|100	UniRef90_A6KYP1|636	100.0	32	0	0	3	98	158	189	1.3e-11	64.7
s__Bacteroides_dorei_read000683|100	UniRef90_R6DEK2|453	84.4	32	5	0	3	98	97	128	1.8e-08	54.3
s__Bacteroides_dorei_read000683|100	UniRef90_Q5LI12|636	81.2	32	6	0	3	98	158	189	3.9e-08	53.1
s__Bacteroides_dorei_read000683|100	UniRef90_S8FBS0|636	75.0	32	8	0	3	98	158	189	8.8e-08	52.0
s__Bacteroides_dorei_read000683|100	UniRef90_R6WZC4|639	71.9	32	9	0	3	98	158	189	2.0e-07	50.8
s__Bacteroides_dorei_read000683|100	UniRef90_R5DGF9|477	71.9	32	9	0	3	98	104	135	2.0e-07	50.8
s__Bacteroides_dorei_read000683|100	UniRef90_R6C3U5|633	77.4	31	7	0	6	98	159	189	7.4e-07	48.9
s__Bacteroides_dorei_read000683|100	UniRef90_R5YJM6|636	71.9	32	9	0	3	98	158	189	9.7e-07	48.5
s__Bacteroides_dorei_read000683|100	UniRef90_F3ZS15|633	77.4	31	7	0	6	98	159	189	9.7e-07	48.5
s__Bacteroides_dorei_read000683|100	UniRef90_U2L7Z6|630	68.8	32	10	0	3	98	158	189	1.3e-06	48.1
s__Bacteroides_dorei_read000683|100	UniRef90_I1YST0|630	68.8	32	10	0	3	98	158	189	1.7e-06	47.8
s__Bacteroides_dorei_read000683|100	UniRef90_R5IG30|636	68.8	32	10	0	3	98	158	189	1.7e-06	47.8
s__Bacteroides_dorei_read000683|100	UniRef90_R5BBQ8|642	68.8	32	10	0	3	98	158	189	2.8e-06	47.0
s__Bacteroides_dorei_read000683|100	UniRef90_R5FHT5|636	71.9	32	9	0	3	98	158	189	3.7e-06	46.6
s__Bacteroides_dorei_read000683|100	UniRef90_D9RSV5|630	68.8	32	10	0	3	98	158	189	3.7e-06	46.6
s__Bacteroides_dorei_read000683|100	UniRef90_R6ABB1|630	71.9	32	9	0	3	98	158	189	4.8e-06	46.2
s__Bacteroides_dorei_read000683|100	UniRef90_D5EVZ3|630	65.6	32	11	0	3	98	157	188	8.2e-06	45.4
s__Bacteroides_dorei_read000683|100	UniRef90_G5GDE5|633	67.7	31	10	0	6	98	159	189	1.1e-05	45.1
s__Bacteroides_dorei_read000683|100	UniRef90_D1XZF9|630	65.6	32	11	0	3	98	158	189	1.4e-05	44.7
s__Bacteroides_dorei_read000683|100	UniRef90_V8BVG3|630	65.6	32	11	0	3	98	158	189	1.4e-05	44.7
s__Bacteroides_dorei_read000731|100	UniRef90_E3CKQ6|549	51.5	33	16	0	100	2	45	77	1.0e-03	38.5
s__Bacteroides_dorei_read000731|100	UniRef90_K8MMG5|591	45.5	33	18	0	100	2	46	78	3.9e-03	36.6
s__Bacteroides_dorei_read000731|100	UniRef90_G5JP79|555	45.5	33	18	0	100	2	45	77	5.2e-03	36.2
s__Bacteroides_dorei_read000731|100	UniRef90_K4ZHQ6|576	53.3	30	14	0	100	11	46	75	1.5e-02	34.7
s__Bacteroides_dorei_read000731|100	UniRef90_T0TUE0|546	42.4	33	19	0	100	2	46	78	2.6e-02	33.9
s__Bacteroides_dorei_read000731|100	UniRef90_D3HBB5|561	42.4	33	19	0	100	2	46	78	3.3e-02	33.5
s__Bacteroides_dorei_read000731|100	UniRef90_D2EMY0|558	39.4	33	20	0	100	2	46	78	1.7e-01	31.2
s__Bacteroides_dorei_read000935|100	UniRef90_R5N656|1125	90.6	32	3	0	98	3	102	133	3.2e-10	60.1
s__Bacteroides_dorei_read000935|100	UniRef90_R7ENH1|1119	90.6	32	3	0	98	3	102	133	4.2e-10	59.7
s__Bacteroides_dorei_read000935|100	UniRef90_F0R1D8|1131	84.4	32	5	0	98	3	102	133	1.2e-09	58.2
s__Bacteroides_dorei_read000935|100	UniRef90_Q8A1A8|1119	87.1	31	4	0	98	6	102	132	2.7e-09	57.0
s__Bacteroides_dorei_read000935|100	UniRef90_R5NXC5|1131	83.9	31	5	0	98	6	102	132	1.0e-08	55.1
s__Bacteroides_dorei_read000935|100	UniRef90_E1WKV8|1122	83.9	31	5	0	98	6	102	132	1.8e-08	54.3
s__Bacteroides_dorei_read000935|100	UniRef90_E6K6B3|1140	81.2	32	6	0	98	3	102	133	3.9e-08	53.1
s__Bacteroides_dorei_read000935|100	UniRef90_D9PEY7|1137	80.0	30	6	0	98	9	102	131	5.2e-08	52.8
s__Bacteroides_dorei_read000935|100	UniRef90_R6C2L0|1140	81.2	32	6	0	98	3	102	133	8.8e-08	52.0
s__Bacteroides_dorei_read000935|100	UniRef90_D8DU52|1140	81.2	32	6	0	98	3	102	133	1.5e-07	51.2
s__Bacteroides_dorei_read000935|100	UniRef90_D1PZS8|1140	78.1	32	7	0	98	3	102	133	2.0e-07	50.8
s__Bacteroides_dorei_read000935|100	UniRef90_F8N715|1140	75.0	32	8	0	98	3	102	133	2.0e-07	50.8
s__Bacteroides_dorei_read000935|100	UniRef90_F9D3W8|1140	80.6	31	6	0	98	6	103	133	5.7e-07	49.3
s__Bacteroides_dorei_read000935|100	UniRef90_F3ZS90|1122	71.0	31	9	0	98	6	102	132	1.7e-06	47.8
s__Bacteroides_dorei_read000935|100	UniRef90_D5EV24|1137	75.0	32	8	0	98	3	102	133	2.8e-06	47.0
s__Bacteroides_dorei_read000935|100	UniRef90_G2PLE4|1125	66.7	30	10	0	98	9	102	131	8.2e-06	45.4
s__Bacteroides_dorei_read000935|100	UniRef90_F0SB99|1128	70.0	30	9	0	98	9	102	131	8.2e-06	45.4
s__Bacteroides_dorei_read000935|100	UniRef90_V8BWT3|1140	65.6	32	11	0	98	3	102	133	1.4e-05	44.7
s__Bacteroides_dorei_read000935|100	UniRef90_X5DXA2|1134	59.4	32	13	0	98	3	102	133	3.1e-05	43.5
s__Bacteroides_dorei_read000935|100	UniRef90_A0M374|1122	62.5	32	12	0	98	3	102	133	2.0e-04	40.8
